Pulls,Machine,DateTime
234,SL014,2019-03-09 05:00
169,SL014,2019-03-14 18:00
61,SL014,2019-03-18 16:00
167,SL014,2019-03-14 17:00
286,SL014,2019-03-04 01:00
94,SL014,2019-03-27 02:00
94,SL014,2019-03-18 12:00
244,SL014,2019-03-01 05:00
53,SL014,2019-03-03 17:00
218,SL014,2019-03-02 15:00
199,SL014,2019-03-06 19:00
7,SL014,2019-03-03 05:00
212,SL014,2019-03-22 23:00
218,SL014,2019-03-25 14:00
11,SL014,2019-03-26 12:00
179,SL014,2019-03-23 05:00
188,SL014,2019-03-13 08:00
96,SL014,2019-03-15 10:00
114,SL014,2019-03-29 21:00
216,SL014,2019-03-01 15:00
234,SL014,2019-03-04 10:00
173,SL014,2019-03-03 09:00
135,SL014,2019-03-28 14:00
56,SL014,2019-03-19 09:00
274,SL014,2019-03-19 11:00
103,SL014,2019-03-26 17:00
180,SL014,2019-03-14 20:00
34,SL014,2019-03-19 00:00
237,SL014,2019-03-26 15:00
231,SL014,2019-03-23 18:00
184,SL014,2019-03-29 18:00
48,SL014,2019-03-03 19:00
99,SL014,2019-03-21 17:00
284,SL014,2019-03-16 07:00
129,SL014,2019-03-12 03:00
289,SL014,2019-03-20 14:00
145,SL014,2019-03-22 01:00
165,SL014,2019-03-29 06:00
107,SL014,2019-03-25 00:00
114,SL014,2019-03-14 03:00
180,SL014,2019-03-21 21:00
14,SL014,2019-03-19 19:00
93,SL014,2019-03-09 20:00
107,SL014,2019-03-12 16:00
105,SL014,2019-03-18 22:00
41,SL014,2019-03-07 12:00
153,SL014,2019-03-17 03:00
174,SL014,2019-03-01 04:00
118,SL014,2019-03-21 02:00
8,SL014,2019-03-14 05:00
174,SL014,2019-03-29 09:00
12,SL014,2019-03-21 11:00
240,SL014,2019-03-10 06:00
123,SL014,2019-03-13 20:00
170,SL014,2019-03-09 04:00
5,SL014,2019-03-23 02:00
137,SL014,2019-03-16 22:00
197,SL014,2019-03-20 19:00
234,SL014,2019-03-08 04:00
293,SL014,2019-03-25 09:00
148,SL014,2019-03-17 17:00
166,SL014,2019-03-18 06:00
191,SL014,2019-03-21 23:00
164,SL014,2019-03-17 23:00
63,SL014,2019-03-11 21:00
187,SL014,2019-03-07 03:00
125,SL014,2019-03-15 02:00
41,SL014,2019-03-28 04:00
285,SL014,2019-03-11 07:00
46,SL014,2019-03-25 06:00
142,SL014,2019-03-24 11:00
200,SL014,2019-03-10 00:00
187,SL014,2019-03-14 10:00
204,SL014,2019-03-19 06:00
249,SL014,2019-03-29 01:00
111,SL014,2019-03-16 09:00
20,SL014,2019-03-15 01:00
26,SL014,2019-03-20 05:00
155,SL014,2019-03-11 17:00
292,SL014,2019-03-05 03:00
281,SL014,2019-03-26 07:00
269,SL014,2019-03-01 03:00
23,SL014,2019-03-12 14:00
182,SL014,2019-03-19 05:00
56,SL014,2019-03-06 00:00
292,SL014,2019-03-06 20:00
181,SL014,2019-03-28 16:00
60,SL014,2019-03-28 23:00
137,SL014,2019-03-07 21:00
76,SL014,2019-03-26 01:00
174,SL014,2019-03-17 18:00
223,SL014,2019-03-18 01:00
298,SL014,2019-03-18 07:00
116,SL014,2019-03-14 08:00
215,SL014,2019-03-24 01:00
114,SL014,2019-03-27 15:00
43,SL014,2019-03-26 02:00
201,SL014,2019-03-08 19:00
38,SL014,2019-03-29 03:00
39,SL014,2019-03-12 20:00
88,SL014,2019-03-13 07:00
53,SL014,2019-03-29 15:00
53,SL014,2019-03-24 18:00
224,SL014,2019-03-09 06:00
281,SL014,2019-03-23 21:00
226,SL014,2019-03-10 16:00
133,SL014,2019-03-16 18:00
70,SL014,2019-03-10 19:00
82,SL014,2019-03-05 17:00
180,SL014,2019-03-24 20:00
115,SL014,2019-03-08 16:00
157,SL014,2019-03-05 12:00
297,SL014,2019-03-13 01:00
273,SL014,2019-03-03 01:00
186,SL014,2019-03-21 01:00
219,SL014,2019-03-04 22:00
149,SL014,2019-03-23 17:00
32,SL014,2019-03-13 06:00
141,SL014,2019-03-02 14:00
145,SL014,2019-03-24 08:00
230,SL014,2019-03-06 06:00
264,SL014,2019-03-04 04:00
218,SL014,2019-03-01 08:00
45,SL014,2019-03-23 15:00
127,SL014,2019-03-16 05:00
12,SL014,2019-03-05 09:00
275,SL014,2019-03-08 17:00
67,SL014,2019-03-21 07:00
177,SL014,2019-03-07 16:00
87,SL014,2019-03-02 09:00
148,SL014,2019-03-24 13:00
264,SL014,2019-03-08 12:00
98,SL014,2019-03-03 12:00
43,SL014,2019-03-04 14:00
10,SL014,2019-03-26 06:00
123,SL014,2019-03-27 14:00
181,SL014,2019-03-16 00:00
122,SL014,2019-03-15 23:00
153,SL014,2019-03-12 05:00
92,SL014,2019-03-08 13:00
228,SL014,2019-03-08 07:00
50,SL014,2019-03-11 23:00
216,SL014,2019-03-29 10:00
253,SL014,2019-03-27 06:00
118,SL014,2019-03-21 15:00
206,SL014,2019-03-23 19:00
257,SL014,2019-03-16 19:00
293,SL014,2019-03-26 04:00
244,SL014,2019-03-15 14:00
276,SL014,2019-03-13 13:00
299,SL014,2019-03-18 20:00
193,SL014,2019-03-03 04:00
264,SL014,2019-03-11 19:00
48,SL014,2019-03-02 18:00
150,SL014,2019-03-22 21:00
117,SL014,2019-03-08 09:00
124,SL014,2019-03-04 18:00
249,SL014,2019-03-18 03:00
251,SL014,2019-03-02 10:00
268,SL014,2019-03-10 11:00
267,SL014,2019-03-05 22:00
141,SL014,2019-03-07 23:00
75,SL014,2019-03-05 19:00
287,SL014,2019-03-15 11:00
257,SL014,2019-03-01 01:00
89,SL014,2019-03-06 22:00
15,SL014,2019-03-10 15:00
264,SL014,2019-03-19 13:00
245,SL014,2019-03-28 13:00
211,SL014,2019-03-29 08:00
265,SL014,2019-03-21 19:00
255,SL014,2019-03-11 16:00
5,SL014,2019-03-08 03:00
162,SL014,2019-03-10 01:00
42,SL014,2019-03-05 21:00
161,SL014,2019-03-14 02:00
124,SL014,2019-03-09 13:00
291,SL014,2019-03-04 09:00
32,SL014,2019-03-19 08:00
285,SL014,2019-03-07 18:00
113,SL014,2019-03-29 07:00
237,SL014,2019-03-08 06:00
237,SL014,2019-03-06 05:00
196,SL014,2019-03-01 11:00
269,SL014,2019-03-04 06:00
90,SL014,2019-03-24 10:00
218,SL014,2019-03-15 09:00
181,SL014,2019-03-22 04:00
10,SL014,2019-03-01 07:00
104,SL014,2019-03-26 00:00
6,SL014,2019-03-11 18:00
208,SL014,2019-03-19 15:00
53,SL014,2019-03-21 20:00
286,SL014,2019-03-22 11:00
186,SL014,2019-03-05 10:00
284,SL014,2019-03-29 16:00
161,SL014,2019-03-23 22:00
43,SL014,2019-03-12 19:00
262,SL014,2019-03-04 20:00
103,SL014,2019-03-23 11:00
192,SL014,2019-03-09 02:00
162,SL014,2019-03-03 06:00
128,SL014,2019-03-10 13:00
96,SL014,2019-03-25 23:00
83,SL014,2019-03-09 07:00
157,SL014,2019-03-11 04:00
166,SL014,2019-03-09 21:00
298,SL014,2019-03-17 14:00
202,SL014,2019-03-23 00:00
41,SL014,2019-03-23 07:00
262,SL014,2019-03-25 22:00
218,SL014,2019-03-16 20:00
133,SL014,2019-03-22 07:00
269,SL014,2019-03-19 07:00
266,SL014,2019-03-06 23:00
199,SL014,2019-03-25 01:00
31,SL014,2019-03-21 18:00
291,SL014,2019-03-15 12:00
240,SL014,2019-03-23 12:00
2,SL014,2019-03-02 17:00
148,SL014,2019-03-09 08:00
73,SL014,2019-03-17 13:00
23,SL014,2019-03-05 20:00
122,SL014,2019-03-24 23:00
80,SL014,2019-03-22 17:00
145,SL014,2019-03-05 02:00
42,SL014,2019-03-09 09:00
30,SL014,2019-03-19 02:00
258,SL014,2019-03-20 21:00
6,SL014,2019-03-12 04:00
232,SL014,2019-03-02 21:00
282,SL014,2019-03-16 06:00
142,SL014,2019-03-29 05:00
257,SL014,2019-03-15 00:00
46,SL014,2019-03-27 17:00
111,SL014,2019-03-26 23:00
258,SL014,2019-03-18 05:00
234,SL014,2019-03-15 06:00
143,SL014,2019-03-05 07:00
249,SL014,2019-03-13 17:00
54,SL014,2019-03-04 00:00
91,SL014,2019-03-26 03:00
173,SL014,2019-03-20 06:00
20,SL014,2019-03-13 11:00
238,SL014,2019-03-02 00:00
173,SL014,2019-03-25 16:00
12,SL014,2019-03-28 06:00
124,SL014,2019-03-28 18:00
164,SL014,2019-03-04 07:00
174,SL014,2019-03-18 00:00
49,SL014,2019-03-03 14:00
277,SL014,2019-03-02 23:00
187,SL014,2019-03-23 14:00
291,SL014,2019-03-05 00:00
123,SL014,2019-03-20 08:00
90,SL014,2019-03-27 23:00
144,SL014,2019-03-01 06:00
19,SL014,2019-03-28 20:00
235,SL014,2019-03-06 04:00
9,SL014,2019-03-09 15:00
290,SL014,2019-03-22 12:00
258,SL014,2019-03-07 06:00
293,SL014,2019-03-25 04:00
192,SL014,2019-03-27 08:00
251,SL014,2019-03-29 17:00
15,SL014,2019-03-24 00:00
167,SL014,2019-03-17 07:00
108,SL014,2019-03-23 06:00
203,SL014,2019-03-11 09:00
45,SL014,2019-03-10 12:00
186,SL014,2019-03-09 23:00
145,SL014,2019-03-10 09:00
124,SL014,2019-03-16 12:00
199,SL014,2019-03-08 20:00
180,SL014,2019-03-05 13:00
222,SL014,2019-03-01 12:00
271,SL014,2019-03-25 05:00
26,SL014,2019-03-23 03:00
88,SL014,2019-03-13 03:00
39,SL014,2019-03-12 11:00
124,SL014,2019-03-09 03:00
265,SL014,2019-03-20 04:00
77,SL014,2019-03-07 17:00
153,SL014,2019-03-06 15:00
274,SL014,2019-03-08 18:00
262,SL014,2019-03-29 04:00
283,SL014,2019-03-23 09:00
104,SL014,2019-03-19 04:00
154,SL014,2019-03-20 02:00
222,SL014,2019-03-18 14:00
267,SL014,2019-03-29 22:00
53,SL014,2019-03-21 08:00
282,SL014,2019-03-09 01:00
221,SL014,2019-03-18 13:00
134,SL014,2019-03-20 23:00
253,SL014,2019-03-06 17:00
212,SL014,2019-03-12 21:00
243,SL014,2019-03-25 17:00
143,SL014,2019-03-01 18:00
222,SL014,2019-03-07 02:00
143,SL014,2019-03-02 16:00
185,SL014,2019-03-02 13:00
5,SL014,2019-03-15 21:00
145,SL014,2019-03-08 14:00
128,SL014,2019-03-05 08:00
40,SL014,2019-03-11 11:00
109,SL014,2019-03-14 12:00
169,SL014,2019-03-26 18:00
241,SL014,2019-03-08 00:00
25,SL014,2019-03-23 13:00
138,SL014,2019-03-26 16:00
14,SL014,2019-03-22 03:00
203,SL014,2019-03-21 14:00
103,SL014,2019-03-22 16:00
28,SL014,2019-03-26 19:00
285,SL014,2019-03-05 15:00
276,SL014,2019-03-12 15:00
140,SL014,2019-03-10 22:00
49,SL014,2019-03-15 15:00
249,SL014,2019-03-16 03:00
63,SL014,2019-03-24 07:00
269,SL014,2019-03-03 11:00
151,SL014,2019-03-07 20:00
267,SL014,2019-03-12 01:00
115,SL014,2019-03-09 10:00
67,SL014,2019-03-07 19:00
143,SL014,2019-03-03 00:00
268,SL014,2019-03-04 16:00
113,SL014,2019-03-16 01:00
209,SL014,2019-03-13 09:00
35,SL014,2019-03-18 08:00
89,SL014,2019-03-14 19:00
16,SL014,2019-03-11 12:00
35,SL014,2019-03-28 01:00
195,SL014,2019-03-17 06:00
160,SL014,2019-03-19 20:00
0,SL014,2019-03-20 03:00
247,SL014,2019-03-17 05:00
56,SL014,2019-03-03 15:00
129,SL014,2019-03-11 08:00
128,SL014,2019-03-17 21:00
264,SL014,2019-03-17 10:00
2,SL014,2019-03-28 07:00
112,SL014,2019-03-12 00:00
85,SL014,2019-03-21 12:00
89,SL014,2019-03-05 18:00
268,SL014,2019-03-27 10:00
78,SL014,2019-03-22 06:00
28,SL014,2019-03-15 08:00
180,SL014,2019-03-07 10:00
291,SL014,2019-03-10 03:00
99,SL014,2019-03-13 23:00
282,SL014,2019-03-18 19:00
170,SL014,2019-03-28 15:00
131,SL014,2019-03-01 23:00
59,SL014,2019-03-27 16:00
164,SL014,2019-03-01 13:00
1,SL014,2019-03-22 22:00
56,SL014,2019-03-25 11:00
47,SL014,2019-03-26 08:00
205,SL014,2019-03-10 14:00
62,SL014,2019-03-24 04:00
265,SL014,2019-03-04 15:00
123,SL014,2019-03-08 08:00
198,SL014,2019-03-18 02:00
221,SL014,2019-03-09 12:00
78,SL014,2019-03-08 11:00
121,SL014,2019-03-10 23:00
273,SL014,2019-03-24 15:00
10,SL014,2019-03-25 20:00
243,SL014,2019-03-28 03:00
162,SL014,2019-03-22 00:00
116,SL014,2019-03-23 08:00
58,SL014,2019-03-06 14:00
180,SL014,2019-03-15 05:00
272,SL014,2019-03-15 07:00
89,SL014,2019-03-07 22:00
161,SL014,2019-03-21 09:00
289,SL014,2019-03-26 05:00
13,SL014,2019-03-25 13:00
151,SL014,2019-03-06 18:00
93,SL014,2019-03-11 03:00
223,SL014,2019-03-19 14:00
11,SL014,2019-03-04 17:00
44,SL014,2019-03-06 11:00
103,SL014,2019-03-06 07:00
151,SL014,2019-03-19 22:00
99,SL014,2019-03-10 04:00
7,SL014,2019-03-16 16:00
76,SL014,2019-03-06 01:00
33,SL014,2019-03-24 03:00
50,SL014,2019-03-15 20:00
262,SL014,2019-03-07 00:00
90,SL014,2019-03-19 01:00
106,SL014,2019-03-02 05:00
239,SL014,2019-03-28 11:00
132,SL014,2019-03-28 12:00
277,SL014,2019-03-22 08:00
109,SL014,2019-03-19 23:00
161,SL014,2019-03-08 15:00
278,SL014,2019-03-12 22:00
297,SL014,2019-03-09 00:00
228,SL014,2019-03-18 09:00
211,SL014,2019-03-12 08:00
99,SL014,2019-03-07 08:00
128,SL014,2019-03-08 05:00
186,SL014,2019-03-16 04:00
185,SL014,2019-03-21 00:00
119,SL014,2019-03-27 20:00
28,SL014,2019-03-14 16:00
39,SL014,2019-03-16 02:00
209,SL014,2019-03-02 04:00
200,SL014,2019-03-09 22:00
268,SL014,2019-03-29 12:00
248,SL014,2019-03-02 11:00
201,SL014,2019-03-07 07:00
177,SL014,2019-03-13 14:00
189,SL014,2019-03-11 05:00
156,SL014,2019-03-28 05:00
67,SL014,2019-03-18 11:00
196,SL014,2019-03-20 11:00
105,SL014,2019-03-24 16:00
215,SL014,2019-03-10 21:00
229,SL014,2019-03-12 02:00
205,SL014,2019-03-02 03:00
111,SL014,2019-03-17 02:00
150,SL014,2019-03-27 12:00
116,SL014,2019-03-29 02:00
46,SL014,2019-03-07 11:00
64,SL014,2019-03-12 10:00
274,SL014,2019-03-14 04:00
93,SL014,2019-03-13 12:00
277,SL014,2019-03-15 22:00
36,SL014,2019-03-24 17:00
288,SL014,2019-03-09 19:00
297,SL014,2019-03-10 05:00
191,SL014,2019-03-04 21:00
10,SL014,2019-03-04 03:00
217,SL014,2019-03-19 17:00
289,SL014,2019-03-14 13:00
7,SL014,2019-03-15 17:00
138,SL014,2019-03-17 16:00
271,SL014,2019-03-11 15:00
35,SL014,2019-03-24 14:00
18,SL014,2019-03-13 05:00
113,SL014,2019-03-03 18:00
112,SL014,2019-03-20 12:00
271,SL014,2019-03-09 11:00
120,SL014,2019-03-17 04:00
214,SL014,2019-03-06 02:00
40,SL014,2019-03-15 19:00
275,SL014,2019-03-18 04:00
298,SL014,2019-03-11 20:00
221,SL014,2019-03-06 03:00
102,SL014,2019-03-01 20:00
113,SL014,2019-03-11 13:00
48,SL014,2019-03-11 22:00
78,SL014,2019-03-03 07:00
45,SL014,2019-03-27 03:00
218,SL014,2019-03-06 08:00
142,SL014,2019-03-12 17:00
266,SL014,2019-03-04 02:00
277,SL014,2019-03-09 14:00
191,SL014,2019-03-11 00:00
215,SL014,2019-03-19 03:00
107,SL014,2019-03-22 18:00
237,SL014,2019-03-26 09:00
96,SL014,2019-03-16 08:00
236,SL014,2019-03-13 22:00
269,SL014,2019-03-27 07:00
237,SL014,2019-03-17 22:00
260,SL014,2019-03-26 20:00
162,SL014,2019-03-17 19:00
238,SL014,2019-03-11 14:00
251,SL014,2019-03-19 10:00
248,SL014,2019-03-03 10:00
251,SL014,2019-03-08 22:00
265,SL014,2019-03-27 22:00
61,SL014,2019-03-01 09:00
88,SL014,2019-03-06 21:00
91,SL014,2019-03-22 20:00
18,SL014,2019-03-09 18:00
269,SL014,2019-03-11 02:00
130,SL014,2019-03-03 02:00
223,SL014,2019-03-02 07:00
4,SL014,2019-03-21 13:00
216,SL014,2019-03-05 16:00
98,SL014,2019-03-01 14:00
119,SL014,2019-03-22 13:00
175,SL014,2019-03-21 10:00
190,SL014,2019-03-15 16:00
127,SL014,2019-03-18 10:00
169,SL014,2019-03-01 16:00
79,SL014,2019-03-12 09:00
123,SL014,2019-03-05 01:00
69,SL014,2019-03-22 09:00
232,SL014,2019-03-14 01:00
153,SL014,2019-03-01 22:00
250,SL014,2019-03-22 15:00
153,SL014,2019-03-07 14:00
23,SL014,2019-03-28 19:00
66,SL014,2019-03-11 06:00
179,SL014,2019-03-14 03:00
3,SL015,2019-03-12 22:00
11,SL015,2019-03-24 07:00
18,SL015,2019-03-19 04:00
145,SL015,2019-03-19 13:00
68,SL015,2019-03-11 14:00
117,SL015,2019-03-23 00:00
216,SL015,2019-03-26 19:00
45,SL015,2019-03-22 13:00
72,SL015,2019-03-09 10:00
44,SL015,2019-03-16 13:00
201,SL015,2019-03-22 17:00
241,SL015,2019-03-15 19:00
159,SL015,2019-03-13 04:00
103,SL015,2019-03-09 03:00
298,SL015,2019-03-05 16:00
272,SL015,2019-03-23 12:00
187,SL015,2019-03-08 05:00
153,SL015,2019-03-09 01:00
132,SL015,2019-03-20 02:00
53,SL015,2019-03-17 10:00
297,SL015,2019-03-03 04:00
285,SL015,2019-03-09 18:00
225,SL015,2019-03-06 18:00
158,SL015,2019-03-17 03:00
170,SL015,2019-03-20 10:00
290,SL015,2019-03-27 06:00
204,SL015,2019-03-20 15:00
89,SL015,2019-03-10 13:00
287,SL015,2019-03-08 06:00
20,SL015,2019-03-16 21:00
153,SL015,2019-03-25 07:00
110,SL015,2019-03-16 00:00
275,SL015,2019-03-12 07:00
132,SL015,2019-03-24 16:00
58,SL015,2019-03-09 02:00
240,SL015,2019-03-27 03:00
232,SL015,2019-03-04 16:00
24,SL015,2019-03-19 15:00
130,SL015,2019-03-06 13:00
71,SL015,2019-03-18 20:00
6,SL015,2019-03-13 07:00
32,SL015,2019-03-10 00:00
265,SL015,2019-03-12 03:00
132,SL015,2019-03-03 07:00
26,SL015,2019-03-25 13:00
231,SL015,2019-03-03 15:00
114,SL015,2019-03-07 11:00
263,SL015,2019-03-08 21:00
171,SL015,2019-03-07 08:00
119,SL015,2019-03-29 23:00
2,SL015,2019-03-17 21:00
116,SL015,2019-03-05 15:00
173,SL015,2019-03-08 12:00
61,SL015,2019-03-14 06:00
158,SL015,2019-03-14 09:00
285,SL015,2019-03-03 02:00
278,SL015,2019-03-23 01:00
298,SL015,2019-03-24 19:00
183,SL015,2019-03-23 22:00
104,SL015,2019-03-23 21:00
262,SL015,2019-03-27 02:00
101,SL015,2019-03-20 09:00
29,SL015,2019-03-02 19:00
110,SL015,2019-03-11 09:00
213,SL015,2019-03-12 01:00
81,SL015,2019-03-28 08:00
107,SL015,2019-03-10 20:00
148,SL015,2019-03-21 07:00
123,SL015,2019-03-28 11:00
11,SL015,2019-03-26 00:00
88,SL015,2019-03-30 00:00
294,SL015,2019-03-25 17:00
108,SL015,2019-03-17 09:00
278,SL015,2019-03-14 15:00
64,SL015,2019-03-25 10:00
283,SL015,2019-03-18 01:00
99,SL015,2019-03-29 02:00
203,SL015,2019-03-22 21:00
135,SL015,2019-03-04 11:00
0,SL015,2019-03-17 17:00
104,SL015,2019-03-09 21:00
76,SL015,2019-03-15 23:00
265,SL015,2019-03-26 14:00
105,SL015,2019-03-25 22:00
177,SL015,2019-03-19 18:00
239,SL015,2019-03-13 08:00
112,SL015,2019-03-22 18:00
121,SL015,2019-03-14 10:00
211,SL015,2019-03-29 10:00
207,SL015,2019-03-21 02:00
140,SL015,2019-03-26 05:00
298,SL015,2019-03-09 13:00
188,SL015,2019-03-11 02:00
111,SL015,2019-03-14 08:00
171,SL015,2019-03-10 19:00
249,SL015,2019-03-03 09:00
213,SL015,2019-03-10 17:00
189,SL015,2019-03-25 03:00
52,SL015,2019-03-06 02:00
203,SL015,2019-03-04 06:00
167,SL015,2019-03-02 22:00
139,SL015,2019-03-12 11:00
246,SL015,2019-03-08 17:00
85,SL015,2019-03-05 13:00
78,SL015,2019-03-08 10:00
270,SL015,2019-03-04 07:00
59,SL015,2019-03-07 12:00
194,SL015,2019-03-01 03:00
253,SL015,2019-03-01 14:00
104,SL015,2019-03-01 16:00
225,SL015,2019-03-10 10:00
251,SL015,2019-03-05 10:00
300,SL015,2019-03-08 01:00
202,SL015,2019-03-22 22:00
27,SL015,2019-03-25 18:00
291,SL015,2019-03-03 19:00
132,SL015,2019-03-06 11:00
108,SL015,2019-03-22 05:00
146,SL015,2019-03-06 01:00
49,SL015,2019-03-17 08:00
62,SL015,2019-03-29 11:00
42,SL015,2019-03-27 17:00
247,SL015,2019-03-20 11:00
251,SL015,2019-03-27 15:00
71,SL015,2019-03-14 02:00
145,SL015,2019-03-15 21:00
207,SL015,2019-03-12 12:00
261,SL015,2019-03-29 19:00
98,SL015,2019-03-15 16:00
287,SL015,2019-03-07 07:00
66,SL015,2019-03-16 23:00
81,SL015,2019-03-15 22:00
66,SL015,2019-03-18 15:00
78,SL015,2019-03-18 18:00
170,SL015,2019-03-14 01:00
207,SL015,2019-03-16 05:00
221,SL015,2019-03-27 18:00
208,SL015,2019-03-04 21:00
39,SL015,2019-03-11 20:00
167,SL015,2019-03-01 09:00
149,SL015,2019-03-13 15:00
121,SL015,2019-03-24 17:00
129,SL015,2019-03-09 04:00
5,SL015,2019-03-13 06:00
251,SL015,2019-03-26 21:00
5,SL015,2019-03-29 01:00
98,SL015,2019-03-06 04:00
153,SL015,2019-03-18 13:00
150,SL015,2019-03-13 14:00
77,SL015,2019-03-19 09:00
127,SL015,2019-03-18 19:00
107,SL015,2019-03-05 07:00
6,SL015,2019-03-26 22:00
237,SL015,2019-03-15 04:00
141,SL015,2019-03-06 19:00
150,SL015,2019-03-29 07:00
185,SL015,2019-03-12 14:00
242,SL015,2019-03-10 15:00
46,SL015,2019-03-05 08:00
2,SL015,2019-03-24 22:00
101,SL015,2019-03-08 13:00
218,SL015,2019-03-27 04:00
162,SL015,2019-03-17 06:00
231,SL015,2019-03-09 07:00
18,SL015,2019-03-03 08:00
208,SL015,2019-03-23 11:00
18,SL015,2019-03-17 04:00
229,SL015,2019-03-03 00:00
52,SL015,2019-03-12 09:00
286,SL015,2019-03-19 08:00
147,SL015,2019-03-29 03:00
79,SL015,2019-03-12 08:00
257,SL015,2019-03-06 16:00
289,SL015,2019-03-18 11:00
62,SL015,2019-03-18 08:00
9,SL015,2019-03-21 11:00
251,SL015,2019-03-13 22:00
22,SL015,2019-03-01 12:00
136,SL015,2019-03-24 05:00
29,SL015,2019-03-28 21:00
29,SL015,2019-03-05 23:00
142,SL015,2019-03-07 14:00
178,SL015,2019-03-06 22:00
21,SL015,2019-03-10 21:00
172,SL015,2019-03-06 17:00
168,SL015,2019-03-10 14:00
47,SL015,2019-03-18 22:00
212,SL015,2019-03-02 15:00
139,SL015,2019-03-11 22:00
91,SL015,2019-03-27 14:00
165,SL015,2019-03-05 12:00
239,SL015,2019-03-12 06:00
33,SL015,2019-03-11 21:00
141,SL015,2019-03-04 17:00
13,SL015,2019-03-20 21:00
25,SL015,2019-03-18 05:00
172,SL015,2019-03-25 02:00
62,SL015,2019-03-25 05:00
58,SL015,2019-03-19 00:00
171,SL015,2019-03-17 07:00
27,SL015,2019-03-02 05:00
32,SL015,2019-03-13 21:00
234,SL015,2019-03-11 05:00
71,SL015,2019-03-27 23:00
79,SL015,2019-03-29 18:00
49,SL015,2019-03-16 11:00
289,SL015,2019-03-21 01:00
233,SL015,2019-03-11 12:00
41,SL015,2019-03-20 20:00
148,SL015,2019-03-04 18:00
165,SL015,2019-03-16 08:00
217,SL015,2019-03-15 10:00
93,SL015,2019-03-20 07:00
288,SL015,2019-03-28 20:00
198,SL015,2019-03-06 12:00
222,SL015,2019-03-24 18:00
204,SL015,2019-03-02 03:00
272,SL015,2019-03-10 06:00
40,SL015,2019-03-17 20:00
213,SL015,2019-03-24 10:00
169,SL015,2019-03-27 11:00
113,SL015,2019-03-11 16:00
10,SL015,2019-03-09 11:00
242,SL015,2019-03-21 17:00
252,SL015,2019-03-28 19:00
24,SL015,2019-03-29 08:00
5,SL015,2019-03-26 03:00
103,SL015,2019-03-27 09:00
213,SL015,2019-03-09 16:00
214,SL015,2019-03-13 03:00
19,SL015,2019-03-06 06:00
139,SL015,2019-03-10 16:00
99,SL015,2019-03-10 08:00
193,SL015,2019-03-08 18:00
124,SL015,2019-03-16 06:00
204,SL015,2019-03-07 10:00
102,SL015,2019-03-05 04:00
65,SL015,2019-03-19 12:00
74,SL015,2019-03-21 00:00
290,SL015,2019-03-27 08:00
126,SL015,2019-03-18 02:00
34,SL015,2019-03-22 07:00
70,SL015,2019-03-02 09:00
259,SL015,2019-03-23 14:00
3,SL015,2019-03-10 12:00
229,SL015,2019-03-13 17:00
35,SL015,2019-03-07 06:00
243,SL015,2019-03-20 16:00
170,SL015,2019-03-20 13:00
208,SL015,2019-03-08 11:00
203,SL015,2019-03-18 14:00
272,SL015,2019-03-23 08:00
225,SL015,2019-03-15 09:00
90,SL015,2019-03-14 21:00
25,SL015,2019-03-29 21:00
79,SL015,2019-03-16 15:00
261,SL015,2019-03-10 09:00
163,SL015,2019-03-23 04:00
300,SL015,2019-03-14 05:00
81,SL015,2019-03-09 15:00
93,SL015,2019-03-21 21:00
297,SL015,2019-03-07 18:00
294,SL015,2019-03-13 00:00
177,SL015,2019-03-13 13:00
115,SL015,2019-03-25 15:00
184,SL015,2019-03-28 12:00
197,SL015,2019-03-25 23:00
256,SL015,2019-03-21 16:00
25,SL015,2019-03-29 09:00
108,SL015,2019-03-01 08:00
241,SL015,2019-03-12 10:00
61,SL015,2019-03-16 01:00
183,SL015,2019-03-24 15:00
264,SL015,2019-03-28 23:00
5,SL015,2019-03-18 07:00
108,SL015,2019-03-14 20:00
19,SL015,2019-03-24 04:00
298,SL015,2019-03-06 10:00
84,SL015,2019-03-22 16:00
161,SL015,2019-03-03 06:00
193,SL015,2019-03-11 17:00
29,SL015,2019-03-28 02:00
287,SL015,2019-03-03 11:00
256,SL015,2019-03-29 06:00
298,SL015,2019-03-19 02:00
103,SL015,2019-03-23 09:00
200,SL015,2019-03-18 09:00
47,SL015,2019-03-05 20:00
24,SL015,2019-03-25 11:00
156,SL015,2019-03-27 12:00
10,SL015,2019-03-24 09:00
294,SL015,2019-03-05 03:00
121,SL015,2019-03-03 20:00
144,SL015,2019-03-27 05:00
89,SL015,2019-03-01 04:00
142,SL015,2019-03-21 06:00
16,SL015,2019-03-18 16:00
234,SL015,2019-03-06 08:00
132,SL015,2019-03-01 17:00
66,SL015,2019-03-25 04:00
207,SL015,2019-03-13 05:00
184,SL015,2019-03-05 22:00
22,SL015,2019-03-04 09:00
66,SL015,2019-03-22 20:00
33,SL015,2019-03-10 04:00
37,SL015,2019-03-06 00:00
263,SL015,2019-03-09 19:00
89,SL015,2019-03-02 10:00
59,SL015,2019-03-14 23:00
259,SL015,2019-03-26 07:00
289,SL015,2019-03-12 16:00
174,SL015,2019-03-20 05:00
287,SL015,2019-03-14 04:00
277,SL015,2019-03-16 14:00
82,SL015,2019-03-16 16:00
20,SL015,2019-03-10 22:00
233,SL015,2019-03-29 17:00
89,SL015,2019-03-19 07:00
162,SL015,2019-03-09 00:00
